,ID,question_id,expected_output,actual_output,output_ok_or_not,expected_ans,actual_ans,ans_ok_or_not
123,389,Q2,"### Q2:
1

### Q2_just:
This systematic review and meta-analysis followed the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) guidelines [20] and was registered on Prospero (registration ID: CRD42016052062; available at:  http://www.crd.york.ac.uk/PROSPERO/displ ay_record.php?ID=CRD42 01605 2062). A medical librarian validated the search strategy.","### Q2:
1

### Q2_just:
This systematic review and meta-analysis followed the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) guidelines [20] and was registered on Prospero (registration ID: CRD42016052062; available at:  http://www.crd.york.ac.uk/PROSPERO/displ ay_record.php?ID=CRD42 01605 2062).",False,1,1,True
124,392,Q2,"### Q2:
1

### Q2_just:
The study was registered in the PROSPERO international prospective register of systematic reviews (CRD42015019086) (7).","### Q2:
1

### Q2_just:
The study was registered in the PROSPERO international prospective register of systematic reviews (CRD42015019086) (7).",True,1,1,True
125,393,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
126,394,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
127,395,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
128,396,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
129,397,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
130,398,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
131,399,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
132,400,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
133,401,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
1

### Q2_just:
The methodology described by the Cochrane Collaboration was employed in this systematic review [9]. This research was approved by the ethics committee of the federal university of SÃ£o Paulo - Unifesp - CAAE: 57099216.0.0000.5505.",False,0,1,False
134,402,Q2,"### Q2:
1

### Q2_just:
recorded in the International Prospective Register of Systematic
Reviews (PROSPERO).","### Q2:
1

### Q2_just:
The study protocol was approved by the local Ethics Committee on Research in Human Beings of the Medical Schoolâ€”UNESP, Brazil, and recorded in the International Prospective Register of Systematic Reviews (PROSPERO).",False,1,1,True
135,403,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
1

### Q2_just:
The systematic review and meta-analysis was performed in accordance with current preferred reporting items for systematic reviews and meta-analyses (PRISMA) guidelines",False,0,1,False
136,404,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
137,405,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
138,406,Q2,"### Q2:
1

### Q2_just:
Details of the protocol for this systematic review
were registered with the International Prospective Register of Systematic
Reviews (PROSPERO): CRD42017072141 ( https://www.crd.york.ac.uk/PROSPERO/).","### Q2:
1

### Q2_just:
Details of the protocol for this systematic review were registered with the International Prospective Register of Systematic Reviews (PROSPERO): CRD42017072141 ( https://www.crd.york.ac.uk/PROSPERO/).",False,1,1,True
139,407,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
140,408,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
141,409,Q2,"### Q2:
0

### Q2_just:
There was no registered protocol.","### Q2:
0

### Q2_just:
There is no registered protocol.",False,0,0,True
142,410,Q2,"### Q2:
1

### Q2_just:
We designed the review and published a brief online protocol in March
2008.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",False,1,0,False
143,411,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
144,412,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
145,413,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
146,414,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
147,415,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
148,416,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
149,417,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
150,418,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
151,419,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
152,420,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
153,421,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
154,422,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
155,423,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
156,424,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
157,425,Q2,"### Q2:
0

### Q2_just:
A detailed research protocol was designed a priori with the purpose of defining the studies scope, objectives, hypothesis, and methodology. A PICO (patient problem or population [P], intervention [I], comparison [C], and outcome [O]) question was formulated: In pediatric patients with persistent TCF, which surgical procedure, excision with primary closure or secondary closure, has better success and complication rates? We designed a standard data collection form but did not register the protocol or form.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",False,0,0,True
158,426,Q2,"### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.","### Q2:
0

### Q2_just:
There is no information on this item in the methodology provided.",True,0,0,True
159,427,Q2,"### Q2:
1

### Q2_just:
The study protocol can be accessed at
 http://hdl.handle.net/10871/20964.","### Q2:
1

### Q2_just:
The study protocol can be accessed at  http://hdl.handle.net/10871/20964.",False,1,1,True
160,338,Q3,"### Q3:
1

### Q3_just:
Articles were included if  they reported an incidence rate (IR) of PSC or enough information to calculate the IR.","### Q3:
1

### Q3_just:
Articles were
 included if they reported an incidence rate (IR) of PSC or enough 
information to calculate the IR. Secondary variables extracted from the 
articles included the following: the method of case ascertainment (i.e.,
 a patient registry or administrative database), the country of origin,
 the study time period, the median age and range, the male/female 
incidence rate ratio (IRR), the incidence of small-duct and large-duct 
PSC, the percentage of PSC cases with IBD, and information on key 
indicators of study quality from MOOSE.",False,1,1,True
